Edad,Estrato,Carrera,Genero,Coctel_ID,Calificacion
23,4,sistemas,femenino,178322,2
25,2,ingenieria,masculino,17194,4
21,4,sistemas,femenino,14456,5
18,3,arquitectura,femenino,11324,5
26,5,sistemas,masculino,14167,5
19,4,sistemas,femenino,13200,5
30,4,arquitectura,femenino,13190,4
30,2,sistemas,masculino,14586,4
26,3,diseño,femenino,12738,4
26,1,derecho,masculino,13501,3
21,3,sistemas,masculino,13837,4
30,4,sistemas,femenino,12756,5
19,6,diseño,femenino,11422,2
27,6,diseño,masculino,12087,4
26,5,sistemas,femenino,11798,1
20,5,arquitectura,masculino,12127,3
22,5,sistemas,femenino,13535,1
25,5,medicina,femenino,17176,5
23,4,administracion,masculino,11007,5
30,5,sistemas,femenino,12736,5
30,6,administracion,masculino,12618,5
21,3,medicina,masculino,13214,3
23,3,ingenieria,femenino,11023,3
25,4,administracion,masculino,14065,3
26,2,diseño,masculino,17108,3
22,2,medicina,masculino,11021,3
24,3,diseño,masculino,178313,5
22,6,administracion,masculino,15801,1
25,3,derecho,femenino,17245,3
28,4,sistemas,femenino,15743,2
27,5,administracion,masculino,17204,4
29,5,medicina,masculino,178345,5
29,4,diseño,femenino,11558,1
19,2,medicina,femenino,178310,5
30,3,diseño,masculino,11338,5
27,3,diseño,masculino,12702,5
23,3,diseño,masculino,13328,3
24,6,administracion,femenino,15515,5
25,2,sistemas,femenino,11634,1
23,3,sistemas,femenino,14586,4
28,6,arquitectura,femenino,12766,4
23,1,sistemas,masculino,12954,5
27,3,administracion,femenino,11423,4
28,2,medicina,femenino,13847,3
22,6,medicina,femenino,17182,5
26,6,diseño,masculino,12988,4
25,2,medicina,femenino,15801,4
24,6,medicina,femenino,12944,3
28,3,diseño,femenino,11007,5
20,4,derecho,femenino,13499,4
22,6,diseño,masculino,11690,4
19,1,administracion,masculino,11007,5
18,5,derecho,masculino,14610,3
21,5,arquitectura,masculino,11410,4
27,5,ingenieria,femenino,12436,3
28,4,arquitectura,masculino,12954,4
25,6,diseño,masculino,17205,4
21,5,ingenieria,masculino,16041,4
28,5,ingenieria,masculino,12442,3
28,5,derecho,masculino,15841,4
21,3,diseño,femenino,14956,3
25,1,arquitectura,masculino,178327,4
30,6,administracion,masculino,17212,4
24,3,administracion,masculino,15328,3
25,2,medicina,masculino,14688,3
20,2,derecho,masculino,178358,3
24,1,sistemas,masculino,14095,4
22,5,ingenieria,femenino,16178,4
22,2,derecho,masculino,11728,1
29,5,ingenieria,femenino,12724,4
23,3,administracion,masculino,11662,3
23,3,arquitectura,masculino,12798,5
19,3,medicina,femenino,12720,3
24,1,sistemas,masculino,11418,3
28,5,administracion,femenino,17192,5
28,4,derecho,femenino,13222,4
20,3,ingenieria,femenino,13202,4
27,6,diseño,femenino,12418,2
20,2,derecho,masculino,11326,5
21,4,derecho,femenino,11410,5
21,2,ingenieria,femenino,11870,2
21,6,arquitectura,masculino,16196,4
22,6,medicina,masculino,12764,2
29,4,diseño,femenino,11375,4
23,6,arquitectura,masculino,11558,2
20,1,sistemas,femenino,17213,4
21,3,ingenieria,femenino,15178,3
27,1,diseño,masculino,11604,3
25,3,arquitectura,masculino,178322,4
30,3,sistemas,femenino,12772,5
26,3,administracion,masculino,12694,3
26,2,ingenieria,masculino,13056,5
21,5,administracion,femenino,12055,3
29,5,sistemas,femenino,11390,5
22,1,administracion,masculino,11410,1
27,6,diseño,masculino,13675,4
30,3,sistemas,masculino,178352,5
22,3,arquitectura,femenino,17825,4
19,1,ingenieria,masculino,11338,5
22,2,medicina,masculino,11542,3
24,5,arquitectura,femenino,12097,5
25,5,derecho,masculino,17203,3
27,4,derecho,femenino,12690,1
30,3,sistemas,masculino,178347,3
27,2,sistemas,femenino,178352,3
30,1,sistemas,masculino,11014,4
23,6,administracion,femenino,13775,3
25,1,derecho,femenino,12820,3
19,3,derecho,femenino,13190,3
24,6,sistemas,masculino,17177,3
22,5,arquitectura,masculino,12728,4
24,2,medicina,femenino,11326,4
26,6,sistemas,femenino,11983,5
19,6,diseño,femenino,11021,2
18,4,administracion,masculino,15106,5
22,5,arquitectura,masculino,11416,2
18,3,sistemas,femenino,11872,2
20,5,ingenieria,femenino,178328,2
22,6,administracion,masculino,17824,1
24,5,diseño,femenino,11662,4
30,2,derecho,masculino,17114,2
25,6,arquitectura,femenino,11600,4
23,2,arquitectura,femenino,12130,4
29,6,sistemas,masculino,17135,2
25,6,diseño,masculino,17197,2
28,1,medicina,femenino,178371,3
19,4,derecho,femenino,178328,4
29,6,arquitectura,masculino,15427,5
21,2,ingenieria,femenino,17241,5
20,5,arquitectura,femenino,11202,4
19,4,medicina,femenino,11961,2
19,2,administracion,femenino,17267,4
20,2,sistemas,femenino,178327,5
28,5,diseño,femenino,12528,1
26,6,sistemas,femenino,12442,4
29,5,ingenieria,masculino,11524,5
28,5,arquitectura,femenino,17181,3
22,5,diseño,masculino,11936,1
30,4,administracion,femenino,16986,4
18,4,ingenieria,femenino,11001,2
26,5,ingenieria,masculino,11003,3
20,5,administracion,masculino,178343,5
18,6,ingenieria,femenino,14594,4
28,2,administracion,femenino,12434,4
28,6,derecho,femenino,178370,3
19,1,ingenieria,masculino,14065,2
20,2,diseño,femenino,14366,2
27,2,arquitectura,femenino,17196,5
23,4,sistemas,masculino,17006,3
28,5,ingenieria,femenino,15941,5
24,3,medicina,masculino,12782,4
20,1,diseño,femenino,17198,5
28,4,sistemas,femenino,17241,4
29,2,ingenieria,femenino,11420,3
21,4,ingenieria,masculino,17188,4
25,1,arquitectura,femenino,11634,5
23,5,ingenieria,masculino,11424,2
18,1,derecho,femenino,15997,5
18,4,diseño,masculino,11985,5
21,6,sistemas,masculino,17192,4
28,4,sistemas,masculino,17204,1
22,6,diseño,femenino,17217,4
27,3,sistemas,masculino,12782,1
23,4,derecho,masculino,178352,5
22,3,sistemas,masculino,11023,3
20,5,derecho,masculino,11993,5
23,3,diseño,femenino,11566,4
27,1,administracion,femenino,11023,2
25,4,arquitectura,femenino,13200,1
20,2,derecho,femenino,12770,4
30,3,arquitectura,masculino,11422,1
27,1,ingenieria,femenino,12774,2
22,3,sistemas,masculino,14752,3
28,1,ingenieria,masculino,12446,5
21,4,medicina,masculino,12674,3
19,5,ingenieria,femenino,17250,5
30,1,diseño,femenino,11239,3
20,1,ingenieria,masculino,13675,5
22,6,derecho,masculino,17202,2
26,6,sistemas,masculino,13377,3
28,6,sistemas,femenino,15330,4
29,2,sistemas,femenino,11129,5
29,5,arquitectura,femenino,12726,2
26,4,administracion,femenino,178365,5
23,5,arquitectura,femenino,12434,4
28,4,diseño,femenino,13751,2
25,6,medicina,femenino,12388,3
18,1,derecho,masculino,13535,5
20,2,diseño,masculino,11224,3
23,1,derecho,femenino,11658,5
19,3,medicina,masculino,11634,4
29,4,sistemas,femenino,11149,5
19,4,medicina,femenino,11670,4
23,1,administracion,femenino,15639,3
26,5,arquitectura,masculino,12890,3
29,1,sistemas,femenino,12518,5
27,1,arquitectura,femenino,12057,4
21,5,arquitectura,femenino,16986,5
21,2,administracion,masculino,13332,4
22,3,ingenieria,masculino,11242,3
26,6,administracion,femenino,11239,5
25,5,derecho,masculino,12097,2
19,5,diseño,femenino,17203,2
24,1,arquitectura,masculino,14978,5
28,2,ingenieria,femenino,12434,5
18,3,ingenieria,femenino,14956,4
29,2,medicina,femenino,178335,4
20,1,arquitectura,femenino,13214,4
24,1,diseño,masculino,12630,3
23,4,administracion,femenino,17186,3
28,1,arquitectura,femenino,17835,3
23,5,sistemas,masculino,178364,4
23,1,arquitectura,femenino,11023,5
24,1,medicina,masculino,12748,4
23,5,arquitectura,femenino,14466,4
21,4,derecho,femenino,17222,5
24,5,diseño,masculino,12752,3
29,6,medicina,femenino,11938,4
27,5,administracion,femenino,11666,4
25,1,derecho,masculino,16990,3
25,1,medicina,femenino,17212,4
23,1,diseño,femenino,13200,3
23,6,administracion,femenino,14610,4
19,4,sistemas,femenino,11002,5
24,1,sistemas,masculino,17178,5
24,3,diseño,femenino,17830,5
24,2,administracion,femenino,17828,4
22,2,administracion,masculino,14195,1
21,6,derecho,femenino,12107,4
20,3,medicina,masculino,11009,5
21,3,ingenieria,femenino,14956,4
29,6,medicina,masculino,12784,5
27,6,ingenieria,femenino,15182,4
26,4,sistemas,masculino,12089,3
27,5,ingenieria,masculino,12768,1
19,2,derecho,femenino,17114,2
28,5,sistemas,femenino,15403,4
18,4,derecho,masculino,15427,4
30,5,derecho,masculino,12308,5
19,2,derecho,masculino,11407,3
28,1,administracion,femenino,12418,5
23,1,derecho,femenino,17214,5
27,6,ingenieria,femenino,17177,3
29,3,administracion,femenino,11872,5
18,1,administracion,femenino,11936,2
25,3,diseño,femenino,11338,5
28,2,arquitectura,femenino,17230,3
18,1,derecho,femenino,12820,3
27,6,sistemas,masculino,12718,4
30,3,administracion,femenino,12764,5
23,6,diseño,femenino,12688,4
20,4,diseño,femenino,12784,5
28,1,administracion,femenino,16990,4
19,1,diseño,femenino,17266,5
25,1,ingenieria,masculino,12055,3
19,1,ingenieria,masculino,12446,3
29,3,diseño,femenino,12674,5
21,5,ingenieria,femenino,13938,3
22,2,arquitectura,masculino,12738,4
18,2,arquitectura,femenino,13971,5
19,3,diseño,masculino,11288,1
22,2,diseño,femenino,12736,5
21,2,sistemas,masculino,11433,3
25,5,sistemas,masculino,11407,3
28,6,arquitectura,masculino,13072,5
27,5,ingenieria,masculino,12518,5
20,3,derecho,masculino,13332,1
29,2,ingenieria,femenino,14610,5
29,2,sistemas,femenino,17203,4
25,5,medicina,masculino,11320,3
26,2,ingenieria,masculino,12420,4
30,6,sistemas,femenino,17824,4
24,4,sistemas,femenino,11963,1
30,2,sistemas,femenino,17187,2
24,3,medicina,masculino,12718,2
25,4,administracion,masculino,178358,2
28,3,arquitectura,masculino,178359,4
22,5,administracion,masculino,11326,3
21,3,medicina,femenino,12560,5
29,3,derecho,masculino,11106,2
30,2,diseño,femenino,17190,4
18,1,derecho,femenino,13162,2
28,5,diseño,femenino,13501,4
21,6,administracion,masculino,11870,5
28,6,medicina,masculino,13539,4
19,5,arquitectura,masculino,11476,1
19,2,arquitectura,masculino,11418,5
30,4,administracion,masculino,17186,1
26,4,arquitectura,masculino,14482,5
20,1,sistemas,femenino,16951,5
30,4,sistemas,masculino,178346,5
26,5,arquitectura,femenino,13072,4
23,4,medicina,femenino,17189,4
23,2,ingenieria,masculino,13377,4
22,5,diseño,femenino,17191,1
27,4,diseño,masculino,11938,4
29,5,derecho,femenino,16485,2
27,3,derecho,femenino,16041,3
18,6,sistemas,femenino,12782,2
28,1,derecho,femenino,11662,2
18,3,diseño,masculino,14594,4
29,4,ingenieria,femenino,178343,4
26,1,derecho,femenino,11542,3
27,4,derecho,femenino,11580,5
28,4,diseño,femenino,17197,4
22,4,diseño,femenino,17208,5
24,5,derecho,masculino,12097,5
30,6,arquitectura,femenino,178322,5
29,3,medicina,femenino,12572,5
20,2,diseño,masculino,17181,4
22,2,arquitectura,masculino,178371,5
23,3,administracion,masculino,15761,4
18,5,derecho,femenino,16951,1
24,4,derecho,masculino,17197,4
30,4,sistemas,femenino,14730,1
22,4,administracion,femenino,15427,5
25,6,sistemas,masculino,12724,3
24,5,ingenieria,femenino,12752,1
26,2,sistemas,femenino,178333,3
30,3,medicina,masculino,14446,1
24,2,derecho,masculino,11120,4
27,4,diseño,masculino,15691,4
19,5,ingenieria,masculino,12087,4
27,3,administracion,femenino,12910,5
19,3,ingenieria,femenino,17825,5
21,2,administracion,femenino,12764,4
19,6,arquitectura,femenino,17178,2
30,3,ingenieria,masculino,178327,4
23,5,arquitectura,masculino,12256,4
23,1,medicina,femenino,14688,3
21,6,derecho,femenino,12798,1
22,2,ingenieria,masculino,17826,3
21,1,administracion,femenino,17253,3
26,6,diseño,masculino,12776,2
30,4,arquitectura,femenino,14956,4
23,4,sistemas,femenino,11728,3
25,6,ingenieria,femenino,12752,4
29,6,medicina,masculino,17181,4
21,3,arquitectura,femenino,17189,4
23,3,arquitectura,masculino,178328,1
21,3,derecho,femenino,16273,1
29,2,ingenieria,masculino,15841,3
18,6,arquitectura,femenino,178343,5
29,5,arquitectura,masculino,17120,3
25,6,diseño,femenino,13395,3
23,3,diseño,femenino,11004,2
28,4,derecho,masculino,13190,5
24,5,administracion,femenino,178309,5
25,5,ingenieria,masculino,17214,4
19,1,administracion,femenino,17176,3
28,5,diseño,femenino,17122,3
26,5,diseño,masculino,11566,5
28,6,arquitectura,femenino,16992,5
23,2,ingenieria,femenino,15106,5
28,2,administracion,femenino,12674,3
28,2,sistemas,masculino,11422,3
29,4,sistemas,masculino,11004,3
21,1,arquitectura,femenino,11470,3
28,2,sistemas,masculino,12696,4
24,1,sistemas,masculino,17197,5
27,3,sistemas,femenino,178371,1
22,6,ingenieria,femenino,178359,1
26,4,ingenieria,masculino,11060,5
18,6,ingenieria,femenino,11662,3
25,4,medicina,masculino,17836,5
30,5,ingenieria,masculino,178347,5
20,6,diseño,masculino,11023,4
28,5,medicina,femenino,12107,3
28,1,sistemas,masculino,11959,1
20,4,medicina,masculino,17044,4
21,3,sistemas,femenino,13328,4
27,4,diseño,masculino,17207,2
22,1,derecho,masculino,12101,1
30,1,arquitectura,masculino,12618,4
26,3,administracion,femenino,17027,4
18,2,medicina,femenino,11060,1
30,1,arquitectura,femenino,17167,4
19,2,arquitectura,femenino,178345,5
28,2,ingenieria,masculino,11963,2
27,2,diseño,masculino,17192,4
26,1,ingenieria,femenino,12402,2
29,1,medicina,masculino,13539,4
26,1,administracion,femenino,17219,4
23,3,sistemas,masculino,17044,4
27,6,derecho,femenino,11369,1
26,6,administracion,masculino,12714,4
29,2,derecho,masculino,15427,2
28,2,ingenieria,masculino,12786,4
22,3,sistemas,masculino,12572,3
30,4,diseño,masculino,11470,3
24,2,derecho,masculino,12890,5
30,2,administracion,masculino,13775,5
28,6,derecho,masculino,11002,5
22,3,ingenieria,femenino,14586,5
29,4,ingenieria,femenino,16942,5
22,6,medicina,femenino,11387,1
18,6,ingenieria,femenino,12916,5
30,5,sistemas,femenino,17207,5
27,6,medicina,masculino,15511,4
21,4,diseño,masculino,14538,5
30,5,administracion,femenino,11242,5
26,3,medicina,masculino,11670,4
21,6,sistemas,femenino,12752,2
19,3,arquitectura,masculino,17246,5
28,1,administracion,femenino,17219,5
30,3,arquitectura,femenino,11387,4
28,1,administracion,masculino,17825,3
23,1,medicina,femenino,13535,2
29,3,medicina,masculino,11938,5
28,5,arquitectura,femenino,178352,3
22,4,diseño,masculino,15026,5
20,5,administracion,femenino,11002,5
30,2,diseño,masculino,17218,4
30,2,diseño,femenino,17015,1
28,1,diseño,femenino,11991,3
19,3,medicina,femenino,12474,2
27,2,sistemas,femenino,11993,5
28,4,derecho,femenino,17189,4
24,6,ingenieria,masculino,11106,3
24,1,medicina,femenino,14602,3
30,4,ingenieria,femenino,11870,4
19,5,diseño,femenino,13058,4
27,6,administracion,femenino,11420,4
21,3,derecho,femenino,11387,4
23,2,sistemas,femenino,11472,4
18,6,medicina,masculino,11423,1
30,4,derecho,masculino,13539,4
29,3,ingenieria,masculino,13070,4
24,2,medicina,femenino,11002,1
19,3,sistemas,masculino,16990,5
30,6,diseño,femenino,17255,5
29,4,medicina,masculino,178358,1
19,2,sistemas,masculino,15515,5
26,5,sistemas,masculino,17267,5
21,2,derecho,masculino,11416,4
26,5,medicina,masculino,17833,5
21,3,sistemas,masculino,17228,5
23,4,derecho,femenino,17840,2
21,5,derecho,femenino,17190,3
21,6,medicina,femenino,178326,4
26,4,arquitectura,femenino,12560,1
18,6,ingenieria,femenino,11014,5
30,3,ingenieria,masculino,17191,3
25,1,sistemas,masculino,13328,5
25,1,administracion,masculino,11983,5
22,1,derecho,masculino,178368,3
19,3,sistemas,femenino,15515,5
20,5,ingenieria,masculino,12766,5
19,4,ingenieria,masculino,14782,3
30,3,diseño,masculino,12748,5
26,4,ingenieria,masculino,11419,3
29,5,ingenieria,femenino,12388,3
29,1,diseño,femenino,11415,5
30,6,derecho,masculino,12196,3
26,4,derecho,masculino,13675,3
23,6,sistemas,masculino,14602,4
30,2,administracion,masculino,12474,3
28,3,sistemas,femenino,11324,3
28,6,medicina,femenino,178322,2
29,1,medicina,masculino,16250,1
25,6,ingenieria,masculino,12774,1
19,6,administracion,femenino,14610,4
30,6,medicina,masculino,17122,2
24,5,ingenieria,femenino,15813,4
27,3,ingenieria,masculino,11242,2
22,4,administracion,masculino,15427,5
28,3,ingenieria,masculino,16992,3
26,5,arquitectura,femenino,13200,3
26,6,ingenieria,femenino,11528,1
24,1,administracion,masculino,17839,3
27,5,sistemas,masculino,11424,4
29,5,medicina,masculino,17180,3
29,6,medicina,masculino,12560,5
25,3,medicina,femenino,13971,4
24,2,arquitectura,masculino,178310,5
18,2,derecho,femenino,11872,3
21,1,administracion,femenino,16990,5
21,1,ingenieria,femenino,178307,3
18,6,medicina,femenino,12190,2
29,3,arquitectura,masculino,13194,4
21,5,administracion,femenino,17176,4
25,5,sistemas,masculino,11470,4
27,3,administracion,masculino,16031,4
18,1,sistemas,femenino,11959,4
19,3,medicina,femenino,178342,4
19,2,arquitectura,masculino,15853,2
26,6,derecho,masculino,16967,3
28,4,administracion,femenino,17830,5
30,4,arquitectura,femenino,15092,4
26,1,administracion,masculino,13020,5
25,1,sistemas,masculino,16942,4
19,1,medicina,masculino,17248,5
30,4,medicina,femenino,17141,3
25,5,diseño,masculino,13847,4
29,2,administracion,femenino,11666,5
20,2,ingenieria,masculino,14167,4
30,2,administracion,femenino,14366,3
18,5,derecho,masculino,12764,2
19,4,administracion,femenino,12768,4
29,1,medicina,femenino,17006,5
22,4,derecho,femenino,17213,4
30,6,medicina,femenino,16987,4
20,1,diseño,masculino,12698,5
30,5,ingenieria,femenino,11021,5
26,2,diseño,masculino,12518,4
28,3,derecho,masculino,17211,3
23,3,ingenieria,masculino,17194,3
20,3,administracion,masculino,11666,5
27,5,sistemas,masculino,13196,4
27,5,ingenieria,femenino,11003,2
20,4,diseño,masculino,12091,5
25,3,derecho,masculino,14860,3
28,6,medicina,masculino,11387,4
24,5,ingenieria,femenino,15086,3
28,2,administracion,masculino,17194,5
27,2,ingenieria,masculino,13847,5
26,3,sistemas,femenino,17212,3
18,6,ingenieria,femenino,12724,4
19,2,derecho,masculino,17177,5
20,5,arquitectura,masculino,11324,5
28,1,diseño,femenino,14095,4
30,3,medicina,masculino,178334,5
20,4,derecho,masculino,11844,4
28,1,ingenieria,femenino,17228,5
23,6,sistemas,femenino,178352,5
27,4,ingenieria,femenino,17266,3
27,3,sistemas,femenino,178326,5
28,1,diseño,femenino,12702,4
18,3,arquitectura,femenino,12518,2
26,1,administracion,femenino,12820,1
25,3,arquitectura,masculino,12954,5
29,6,ingenieria,masculino,12436,5
28,3,administracion,masculino,11000,4
25,3,sistemas,masculino,11120,5
22,2,administracion,masculino,12436,2
19,1,sistemas,femenino,12071,4
25,4,sistemas,femenino,17830,4
25,4,medicina,femenino,12944,4
26,3,sistemas,femenino,13058,3
27,2,administracion,masculino,17835,4
26,1,arquitectura,femenino,15515,1
25,5,derecho,femenino,17213,2
26,3,ingenieria,femenino,11418,3
22,5,diseño,femenino,16311,3
21,2,ingenieria,masculino,178362,5
29,6,sistemas,masculino,17826,3
28,2,diseño,masculino,178309,1
22,1,ingenieria,masculino,15761,1
21,5,diseño,masculino,12786,3
25,4,sistemas,masculino,17836,5
19,2,medicina,femenino,11634,4
30,3,ingenieria,masculino,17828,5
20,3,diseño,masculino,12670,1
29,1,derecho,femenino,11003,3
25,4,administracion,femenino,178363,3
25,5,administracion,masculino,14978,5
20,1,medicina,femenino,14446,2
21,3,diseño,masculino,178354,3
18,3,sistemas,masculino,11422,3
28,6,derecho,masculino,11476,5
22,2,sistemas,femenino,178359,4
21,1,ingenieria,masculino,14095,5
19,4,medicina,masculino,15825,4
22,2,medicina,femenino,16485,2
29,5,medicina,femenino,11963,4
18,5,medicina,masculino,178344,3
28,1,arquitectura,masculino,12988,3
20,5,ingenieria,masculino,13751,3
25,4,medicina,femenino,11251,5
19,6,derecho,masculino,11965,4
